,0,1,2,3,4,5,6,7,8,9,10
641,s4641,TV Show,Super Monsters Monster Party,,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Ian James Corlett, Britt McKillip, Kathleen Barr, Diana Kaarina",,"September 14, 2018",2018,TV-Y,1 Season,Kids' TV
642,s4642,Movie,The Angel,Ariel Vromen,"Marwan Kenzari, Hannah Ware, Toby Kebbell, Waleed Zuaiter, Maisa Abd Elhadi, Sasson Gabai, Mickey Leon, Ori Pfeffer, Slimane Dazi","Israel, United States","September 14, 2018",2018,TV-MA,114 min,"Dramas, International Movies, Thrillers"
643,s4643,Movie,The Land of Steady Habits,Nicole Holofcener,"Ben Mendelsohn, Edie Falco, Connie Britton, Thomas Mann, Bill Camp, Elizabeth Marvel, Charlie Tahan, Michael Gaston, Josh Pais",United States,"September 14, 2018",2018,TV-MA,98 min,"Comedies, Dramas, Independent Movies"
644,s4644,TV Show,The Rise of Phoenixes,,"Chen Kun, Ni Ni, Zhao Lixin, Ni Dahong, Yuan Hong, Wang Ou, Bai Jinting, Zhang Xiaochen, Mei Ting, Liu Mintao, Yu Mingjia, Hou Yansong, Hai Yitian, Shi An, Shao Tong",China,"September 14, 2018",2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Action & Adventure"
645,s4645,Movie,Reversing Roe,,"Ricki Stern, Annie Sundberg",United States,"September 13, 2018",2018,TV-14,100 min,Documentaries
646,s4646,TV Show,Life,,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin",South Korea,"September 12, 2018",2018,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas"
647,s4647,Movie,On My Skin,Alessio Cremonini,"Alessandro Borghi, Jasmine Trinca, Milvia Marigliano, Max Tortora",Italy,"September 12, 2018",2018,TV-MA,100 min,"Dramas, International Movies"
648,s4648,TV Show,Daniel Sloss: Live Shows,,Daniel Sloss,United States,"September 11, 2018",2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies"
649,s4649,TV Show,If I were an Animal,,"Zachary Young, Fleur Delahunty",,"September 11, 2018",2018,TV-G,1 Season,"Docuseries, Kids' TV, Science & Nature TV"
650,s4650,Movie,The Resistance Banker,Joram Lürsen,"Barry Atsma, Jacob Derwig, Pierre Bokma, Jaap Spijkers, Raymond Thiry, Fockeline Ouwerkerk, Matteo van der Grijn, Jochum ten Haaf, Peter Jordan, Götz Schubert",Netherlands,"September 11, 2018",2018,TV-MA,123 min,"Dramas, International Movies"
651,s4651,TV Show,Show Me the Money,,"Afdlin Shauki, Patrick Teoh, Mano Maniam, Rashid Salleh, Soefira Jaafar, Nell Ng, Juliana Ibrahim, Wandy She",,"September 9, 2018",2004,TV-14,2 Seasons,"International TV Shows, TV Comedies"
652,s4652,TV Show,Transformers Prime,,"Peter Cullen, Sumalee Montano, Frank Welker, Jeffrey Combs, Kevin Michael Richardson, Tania Gunadi, Josh Keaton, Steve Blum, Andy Pessoa, Ernie Hudson, Daran Norris, Will Friedle",United States,"September 8, 2018",2013,TV-Y7,1 Season,Kids' TV
653,s4653,TV Show,Transformers: Robots in Disguise,,"Will Friedle, Darren Criss, Constance Zimmer, Khary Payton, Mitchell Whitfield, Stuart Allan, Ted McGinley, Peter Cullen",United States,"September 8, 2018",2016,TV-Y7,1 Season,Kids' TV
654,s4654,Movie,City of Joy,Madeleine Gavin,,"United States,","September 7, 2018",2018,TV-MA,77 min,Documentaries
655,s4655,TV Show,First and Last,,,,"September 7, 2018",2018,TV-MA,1 Season,Docuseries
656,s4656,TV Show,Marvel's Iron Fist,,"Finn Jones, Jessica Henwick, David Wenham, Jessica Stroup, Tom Pelphrey",United States,"September 7, 2018",2018,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas"
657,s4657,Movie,Next Gen,"Kevin R. Adams, Joe Ksander","John Krasinski, Charlyne Yi, Jason Sudeikis, Michael Peña, David Cross, Constance Wu","China, Canada, United States","September 7, 2018",2018,TV-PG,106 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
658,s4658,Movie,Sierra Burgess Is A Loser,Ian Samuels,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo, Loretta Devine, Giorgia Whigham, Alice Lee, Lea Thompson, Alan Ruck, Mary Pat Gleason, Chrissy Metz",United States,"September 7, 2018",2018,PG-13,106 min,"Comedies, Romantic Movies"
659,s4659,TV Show,Stretch Armstrong & the Flex Fighters,,"Scott Menville, Steven Yeun, Ogie Banks, Wil Wheaton, Keith David, Miguel Ferrer, David Kaye, Kate Mulgrew, Nazneen Contractor, Felicia Day",United States,"September 7, 2018",2018,TV-Y7,2 Seasons,Kids' TV
660,s4660,Movie,The Most Assassinated Woman in the World,Franck Ribière,"Anna Mouglalis, Niels Schneider, André Wilms, Michel Fau, Sissi Duparc, Jean-Michel Balthazar, Julie Recoing, Eric Godon, Maya Coline, Constance Dollé","Belgium, United Kingdom, United States","September 7, 2018",2018,TV-MA,102 min,"Dramas, International Movies, Thrillers"
661,s4661,Movie,PK,Rajkumar Hirani,"Aamir Khan, Anuskha Sharma, Sanjay Dutt, Saurabh Shukla, Parikshat Sahni, Sushant Singh Rajput, Boman Irani, Rukhsar",India,"September 6, 2018",2014,TV-14,146 min,"Comedies, Dramas, International Movies"
662,s4662,Movie,The Debt Collector,Jesse V. Johnson,"Scott Adkins, Louis Mandylor, Vladimir Kulich, Michael Paré, Rachel Brann, Selina Lo, Tony Todd","United Kingdom, United States","September 3, 2018",2018,TV-MA,96 min,Action & Adventure
663,s4663,TV Show,Monkey Twins,,"Phakin Khamwilaisak, Sumret Muengput, Alisa Kunkwaeng, Zozeen Panyanut Jirarottanakasem, Akarat Nimitchai, Warawut Poyim, Vithaya Pansringarm, Phutharit Prombandal, Kazu Patrick Tang",Thailand,"September 2, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure"
664,s4664,TV Show,Quantico,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States,"September 2, 2018",2018,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries"
665,s4665,TV Show,Age of Rebellion,Peter Ho,"Peter Ho, Jeanine Yang, Tammy Chen, Jason Tsou, Chang Ting-hu, Nana Lee, Nien Hsuan Wu",Taiwan,"September 1, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas"
666,s4666,Movie,Carbon,Olivier Marchal,"Benoît Magimel, Gringe, Idir Chender, Laura Smet, Michaël Youn, Dani, Patrick Catalifo, Gérard Depardieu","France, Belgium","September 1, 2018",2017,TV-MA,104 min,"Dramas, International Movies, Thrillers"
667,s4667,Movie,Garbage,Qaushiq Mukherjee,"Tanmay Dhanania, Trimala Adhikari, Satarupa Das, Satchit Puranik, Gitanjali Dang, Shruti Viswan, Nikhil Chopra, Krish Moitra",India,"September 1, 2018",2018,TV-MA,109 min,"Dramas, Independent Movies, International Movies"
668,s4668,Movie,​​Kuch Bheege Alfaaz,Onir,"Geetanjali Thapa, Zain Khan Durrani, Shray Rai Tiwari, Mona Ambegaonkar, Chandreyee Ghosh, Barun Chanda, Saheb Bhattacharjee, Shefali Chauhan",India,"September 1, 2018",2018,TV-14,110 min,"Dramas, Independent Movies, International Movies"
669,s4669,Movie,Love and Shukla,Jatla Siddartha,"Saharsh Kumar Shukla, Taneea Rajawat, Hima Singh, Aparna Upadhyay, Loknath Tiwari, Sambhaji Sasane",India,"September 1, 2018",2017,TV-MA,110 min,"Dramas, Independent Movies, International Movies"
670,s4670,Movie,Once Again,Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Rasika Dugal, Bidita Bag, Priyanshu Painyuli, Bhagwan Tiwari","India, Germany, Austria","September 1, 2018",2018,TV-PG,101 min,"Dramas, Independent Movies, International Movies"
671,s4671,TV Show,Sisters,,"Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman, Charlie Garber, Lindsay Farris, Zindzi Okenyo, Catherine McClements, Roy Billing, Magda Szubanski",Australia,"September 1, 2018",2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas"
672,s4672,Movie,Sparring,Samuel Jouy,"Mathieu Kassovitz, Olivia Merilahti, Souleymane M'Baye, Billie Blain, Malik Bine, Zakariya Gouram, Jolente De Keersmaeker, Lyes Salem, Ali Labidi, David Saracino",France,"September 1, 2018",2017,TV-MA,94 min,"Dramas, International Movies, Sports Movies"
673,s4673,TV Show,Cathedral of the Sea,,"Daniel Grao, Ginés García Millán, Óscar Hernández, Alain Hernández, Nora Navas, Lucía Díez, Jorge Kent, Ali El Aziz, Julia Carnero, David Venancio Muro, Jonás Beramí, Hugo Arbues, Natalia de Molina",Spain,"August 31, 2018",2017,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas"
674,s4674,TV Show,Inside the Criminal Mind,,,"United States, Czech Republic","August 31, 2018",2018,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows"
675,s4675,TV Show,The Comedy Lineup,,"Michelle Buteau, Ian Karmel, Taylor Tomlinson, Sam Jay, Phil Wang, Sabrina Jalees, Jak Knight, Tim Dillon",United States,"August 31, 2018",2018,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies"
676,s4676,Movie,The Laws of Thermodynamics,Mateo Gil,"Vito Sanz, Berta Vázquez, Chino Darín, Vicky Luengo, Andrea Ros, Irene Escolar, Josep Maria Pou, Daniel Sánchez Arévalo",Spain,"August 31, 2018",2018,TV-MA,101 min,"Comedies, International Movies, Romantic Movies"
677,s4677,TV Show,Ultimate Beastmaster,,"Tiki Barber, Chris Distefano, Francesco Facchinetti, Bianca Balti, Vidyut Jammwal, Sarah-Jane Dias, BIn Gu, Qinyi Du, Paula Vázquez, Saúl Craviotto, Gilles Marini, Sandy Heribert, Terry Crews, Charissa Thompson, Yuji Kondo, Sayaka Akimoto, Luke Mockridge, Hans Sarpei, Kyung-seok Seo, Kyeong-rim Park, Luis Ernesto Franco, Inés Sainz, Rafinha Bastos, Anderson Silva, Sylvester Stallone","United States, Brazil, South Korea, Mexico, Japan, Germany","August 31, 2018",2018,TV-PG,3 Seasons,Reality TV
678,s4678,TV Show,Ultimate Beastmaster México,,"Luis Ernesto Franco, Inés Sainz, Tiki Barber, Chris Distefano, Francesco Facchinetti, Bianca Balti, Vidyut Jammwal, Sarah-Jane Dias, BIn Gu, Qinyi Du, Paula Vázquez, Saúl Craviotto, Gilles Marini, Sandy Heribert, Terry Crews, Charissa Thompson, Yuji Kondo, Sayaka Akimoto, Luke Mockridge, Hans Sarpei, Kyung-seok Seo, Kyeong-rim Park, Rafinha Bastos, Anderson Silva, Sylvester Stallone",,"August 31, 2018",2018,TV-PG,3 Seasons,"Reality TV, Spanish-Language TV Shows"
679,s4679,TV Show,Undercover Law,,"Viña Machado, Juana del Río, Luna Baxter, Valeria Gálviz, Tommy Vasquez, Luis Mesa, Katherine Vélez, Juan Manuel Mendoza, Patrick Delmas, Ricardo Vesga, Toto Vega",Colombia,"August 31, 2018",2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
680,s4680,Movie,Naam Shabana,Shivam Nair,"Tapsee Pannu, Akshay Kumar, Manoj Bajpayee, Prithviraj Sukumaran, Danny Denzongpa, Anupam Kher, Zakir Hussain, Virendra Saxenda",India,"August 28, 2018",2017,TV-14,141 min,"Action & Adventure, International Movies"
681,s4681,Movie,Qarib Qarib Singlle,Tanuja Chandra,"Irrfan Khan, Parvathy, Neha Dhupia, Pushtii Shakti, Luke Kenny, Siddharth Menon, Bajrangbali Singh, Brijendra Kala",India,"August 28, 2018",2017,TV-14,120 min,"Comedies, International Movies, Romantic Movies"
682,s4682,Movie,Spyder,A.R. Murugadoss,"Mahesh Babu, Rakul Preet Singh, S.J. Surya, Bharath Srinivasan, Priyadarshi Pullikonda, RJ Balaji",India,"August 28, 2018",2017,TV-14,140 min,"Action & Adventure, International Movies"
683,s4683,TV Show,Chicken Soup for the Soul's Being Dad,,,United States,"August 27, 2018",2018,TV-MA,1 Season,Docuseries
684,s4684,Movie,Maria Bamford: The Special Special Special,Jordan Brady,"Maria Bamford, Wayne Federman, Jackie Kashian",United States,"August 25, 2018",2012,TV-MA,50 min,Stand-Up Comedy
685,s4685,Movie,Bert Kreischer: Secret Time,Todd Biermann,Bert Kreischer,,"August 24, 2018",2018,TV-MA,57 min,Stand-Up Comedy
686,s4686,TV Show,GHOUL,Patrick Graham,"Radhika Apte, Manav Kaul, Ratnabali Bhattacharjee, Mahesh Balraj",India,"August 24, 2018",2018,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror"
687,s4687,Movie,One Last Shot,Mike Clattenburg,"Robb Wells, John Paul Tremblay, John Dunsworth",Canada,"August 24, 2018",1998,TV-MA,31 min,Comedies
688,s4688,TV Show,Take My Brother Away,Han Qing,"Sun Qian, Joseph Zeng, Lv Xiao Yu, Hu Yong Tao, Wang Xu Dong, Ma Bai Quan",China,"August 24, 2018",2018,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas"
689,s4689,Movie,The After Party,Ian Edelman,"Kyle Harvey, Harrison Holzer, Teyana Taylor, Shelley Hennig, Wiz Khalifa, Blair Underwood, Jordan Rock, Amin Joseph, Andy Buckley, Jamie Choi",United States,"August 24, 2018",2018,TV-MA,90 min,"Comedies, Music & Musicals"
690,s4690,TV Show,The Innocents,,"Sorcha Groundsell, Percelle Ascott, Guy Pearce, Sam Hazeldine, Nadine Marshall, Jóhannes Haukur Jóhannesson, Laura Birn, Ingunn Beate Øyen, Arthur Hughes, Trond Fausa, Lise Risom Olsen, Philip Wright",United Kingdom,"August 24, 2018",2018,TV-MA,1 Season,"British TV Shows, International TV Shows, Romantic TV Shows"
691,s4691,Movie,Bareilly Ki Barfi,Ashwiny Iyer Tiwari,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi, Seema Pahwa, Rohit Chaudhury, Swati Semwal",India,"August 21, 2018",2017,TV-14,110 min,"Comedies, Dramas, International Movies"
692,s4692,Movie,Mersal,Atlee Kumar,"Joseph Vijay, S.J. Surya, Kajal Aggarwal, Samantha Ruth Prabhu, Nithya Menon, Vadivelu, Sathyaraj",India,"August 21, 2018",2017,TV-14,162 min,"Action & Adventure, Dramas, International Movies"
693,s4693,Movie,Mom,Ravi Udyawar,"Sridevi, Akshaye Khanna, Sajal Ali, Nawazuddin Siddiqui, Adnan Siddiqui, Pitobash, Abhimanyu Singh, Vikas Verma",India,"August 21, 2018",2017,TV-14,139 min,"Dramas, International Movies, Thrillers"
694,s4694,Movie,Pad Man,R. Balki,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,"August 21, 2018",2018,PG-13,130 min,"Dramas, International Movies, Romantic Movies"
695,s4695,Movie,Toilet: Ek Prem Katha,Shree Narayan Singh,"Akshay Kumar, Bhumi Pednekar, Divyendu Sharma, Atul Srivastava, Anupam Kher, Ayesha Raza Mishra, Mukesh S Bhatt, Shubha Khote, Sudhir Pandey",India,"August 21, 2018",2017,TV-14,145 min,"Comedies, Dramas, International Movies"
696,s4696,Movie,Party Monster: Scratching the Surface,,"Ellie Kemper, Jane Krakowski, Tituss Burgess, Carol Kane, Jon Hamm, Bobby Moynihan, Lauren Adams, Sara Chase, Sol Miranda, Derek Klena, Aidy Bryant",United States,"August 17, 2018",2018,TV-14,33 min,Comedies
697,s4697,TV Show,Stay Here,,"Genevieve Gorder, Peter Lorimer",United States,"August 17, 2018",2018,TV-PG,1 Season,Reality TV
698,s4698,Movie,The Motive,Manuel Martín Cuenca,"Javier Gutiérrez, María León, Adelfa Calvo, Adriana Paz, Tenoch Huerta, Rafael Téllez, Antonio de la Torre","Spain, Mexico","August 17, 2018",2017,TV-MA,114 min,"Comedies, Dramas, International Movies"
699,s4699,Movie,To All the Boys I’ve Loved Before,Susan Johnson,"Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor, Trezzo Mahoro, Madaleine Arthur, Israel Broussard, Emilija Baranac, John Corbett",United States,"August 17, 2018",2018,TV-14,100 min,"Comedies, International Movies, Romantic Movies"
700,s4700,Movie,Yoo Byung Jae: Discomfort Zone,Y. Joon Chung,Yoo Byung Jae,South Korea,"August 17, 2018",2018,TV-MA,54 min,Stand-Up Comedy
701,s4701,Movie,Bhavesh Joshi Superhero,Vikramaditya Motwane,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiya Sabharwal, Pratap Phad, Chinmayee Mandlekar, Nishikant Kamat, Hrishikesh Joshi",India,"August 16, 2018",2018,TV-14,150 min,"Dramas, International Movies, Sci-Fi & Fantasy"
702,s4702,Movie,For Here or to Go?,Rucha Humnabadkar,"Ali Fazal, Melanie Chandra, Rajit Kapoor, Amitosh Nagpal, Omi Vaidya, Samrat Chakrabarti, Keith Stevenson","United States, India","August 15, 2018",2015,TV-MA,105 min,"Comedies, Dramas, Independent Movies"
703,s4703,TV Show,72 Dangerous Animals: Asia,,Bob Brisbane,Australia,"August 10, 2018",2018,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV"
704,s4704,TV Show,Afflicted,,,United States,"August 10, 2018",2018,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV"
705,s4705,TV Show,All About the Washingtons,,"Joseph Simmons, Justine Simmons, Kiana Ledé, Nathan Anderson, Leah Rose Randall, Maceo Smedley, Quincy Fouse, DJ Ruckus, Adain Bradley, Tim Meadows, Daymond John, Erick Chavarria, Christopher Clarke, Aubrey Cleland, Arsenio Hall, Stephen Schneider, Max Goudsmit, Noah Gerry, Jamie VanDyke, Ashleigh Hairston",United States,"August 10, 2018",2018,TV-PG,1 Season,TV Comedies
706,s4706,Movie,The Guernsey Literary and Potato Peel Pie Society,Mike Newell,"Lily James, Michiel Huisman, Penelope Wilton, Tom Courtenay, Jessica Brown Findlay, Katherine Parkinson, Matthew Goode","United Kingdom, France, United States","August 10, 2018",2018,TV-PG,124 min,"Dramas, Romantic Movies"
707,s4707,Movie,The Package,Jake Szymanski,"Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Eduardo Franco, Sadie Calvano",United States,"August 10, 2018",2018,TV-MA,95 min,Comedies
708,s4708,Movie,Zion,Floyd Russ,Zion Clark,United States,"August 10, 2018",2018,TV-PG,12 min,"Documentaries, Sports Movies"
709,s4709,Movie,Perdida,Alejandro Montiel,"Luisana Lopilato, Amaia Salamanca, Rafael Spregelburd, Nicolás Furtado, Oriana Sabatini, Pedro Casablanc, Arancha Martí, Carlos Alcántara, María Onetto, Sara Sálamo","Argentina, Spain","August 9, 2018",2018,TV-MA,104 min,"Dramas, International Movies, Thrillers"
710,s4710,TV Show,The Originals,,"Joseph Morgan, Daniel Gillies, Phoebe Tonkin, Charles Michael Davis, Leah Pipes, Danielle Campbell, Claire Holt, Steven Krueger",United States,"August 9, 2018",2018,TV-14,5 Seasons,"TV Dramas, TV Horror, TV Mysteries"
711,s4711,TV Show,Pretty Man,,"Sierra Li, Dylan Xiong, Yu Yi Jie, Zhao Yao Ke, Tien Hsin",,"August 8, 2018",2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas"
712,s4712,TV Show,On Children,,"Chuan-Chen Yeh, Chung Hsin-ling, Frances Wu, Chiung-Hsuan Hsieh, Su-Yun Ko, Ivy Yin, Gingle Wang, Hsiu-Fu Liu, Tzu-Chuan Liu, Yu-Xuan Wang",Taiwan,"August 5, 2018",2018,TV-14,1 Season,"International TV Shows, TV Dramas, TV Mysteries"
713,s4713,Movie,2 States,Abhishek Varman,"Alia Bhatt, Arjun Kapoor, Ronit Roy, Amrita Singh, Revathy, Aru Krishansh Verma",India,"August 4, 2018",2014,TV-PG,143 min,"Comedies, Dramas, International Movies"
714,s4714,Movie,Baaghi,Sabir Khan,"Tiger Shroff, Shraddha Kapoor, Sudheer Babu, Paras Arora, Sunil Grover, Sourav Chakraborty, Shaurya Bhardawaj",India,"August 4, 2018",2016,TV-14,127 min,"Action & Adventure, International Movies"
715,s4715,Movie,Brij Mohan Amar Rahe,Nikhil Nagesh Bhat,"Arjun Mathur, Nidhi Singh, Manav Vij, Sheetal Thakur, Sunny Hinduja, Yogendra Tikku, Vijayant Kohli",India,"August 4, 2018",2018,TV-MA,100 min,"Comedies, Dramas, International Movies"
716,s4716,Movie,Flavors of Youth: International Version,"Xiaoxing Yi, Yoshitaka Takeuchi, Haoling Li","Taito Ban, Mariya Ise, Minako Kotobuki, Haruka Shiraishi, Hiroki Yasumoto, Takeo Otsuka, Ikumi Hasegawa, Takayuki Nakatsukasa","China, Japan","August 4, 2018",2018,TV-PG,74 min,"Anime Features, International Movies, Romantic Movies"
717,s4717,TV Show,Cocaine Coast,,"Javier Rey, Tristán Ulloa, Antonio Durán 'Morris', Carlos Blanco, Manuel Lourenzo, Jana Pérez, Xosé Antonio Touriñán, Isabel Naveira, Eva Fernández, Juan Pablo Shuk",Spain,"August 3, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows"
718,s4718,TV Show,Dinotrux Supercharged,,"Andrew Francis, Richard Ian Cox, Brian Drummond, Matt Hill, Ashleigh Ball, Paul Dobson",,"August 3, 2018",2018,TV-Y7,3 Seasons,Kids' TV
719,s4719,Movie,Like Father,Lauren Miller Rogen,"Kristen Bell, Kelsey Grammer, Seth Rogen, Paul W. Downs, Zach Appelman, Leonard Ouzts, Blaire Brooks, Anthony Laciura, Mary Looram, Brett Gelman",United States,"August 3, 2018",2018,TV-MA,104 min,"Comedies, Dramas"
720,s4720,Movie,7 Khoon Maaf,Vishal Bhardwaj,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,"August 2, 2018",2011,TV-MA,148 min,"Dramas, International Movies, Thrillers"
721,s4721,Movie,Chillar Party,"Vikas Bahl, Nitesh Tiwari","Irfan Khan, Raju, Sanath Menon, Rohan Grover, Naman Jain, Aarav Khanna, Vishesh Tiwari, Chinmai Chandranshuh, Vedant Desai, Shriya Sharma, Divji Handa",India,"August 2, 2018",2011,TV-PG,127 min,"Children & Family Movies, Comedies, Dramas"
